,property_id,displayPrice,dateSold,tenure,newBuild
162,367ea8f7-106c-4ed4-a1f3-6d3216e5722d,"£385,000",6 Sep 2022,Freehold,False
163,367ea8f7-106c-4ed4-a1f3-6d3216e5722d,"£270,000",17 Feb 2017,Freehold,False
164,7a1f104d-357f-42b1-bd0b-6a31f49232fe,"£320,000",6 Sep 2022,Freehold,False
165,7a1f104d-357f-42b1-bd0b-6a31f49232fe,"£142,000",11 Sep 2013,Freehold,False
166,7a1f104d-357f-42b1-bd0b-6a31f49232fe,"£45,000",17 Apr 1997,Freehold,False
167,6df9ebef-b023-420d-86b4-70df0467cd5c,"£267,000",26 Aug 2022,Freehold,False
168,6df9ebef-b023-420d-86b4-70df0467cd5c,"£179,500",23 Mar 2007,Freehold,False
169,6df9ebef-b023-420d-86b4-70df0467cd5c,"£149,950",24 Jun 2005,Freehold,False
170,6df9ebef-b023-420d-86b4-70df0467cd5c,"£79,950",22 Oct 2001,Freehold,False
171,6df9ebef-b023-420d-86b4-70df0467cd5c,"£58,250",1 Oct 1999,Freehold,False
172,a11ee098-681b-4008-b7f6-1fda0c116d44,"£290,000",26 Aug 2022,Freehold,False
173,846f879b-abd1-4f40-9f5f-2edb0ce1829a,"£337,000",26 Aug 2022,Freehold,False
174,e9660de1-15fd-4fda-b21a-ae70b18de681,"£345,000",14 Dec 2022,Freehold,False
175,e9660de1-15fd-4fda-b21a-ae70b18de681,"£315,000",27 May 2021,Freehold,False
176,e9660de1-15fd-4fda-b21a-ae70b18de681,"£226,950",22 Dec 2016,Freehold,True
177,d856dbc1-bc6b-43f8-bf7b-a1923e1fa0b6,"£305,000",29 Nov 2022,Freehold,False
178,d856dbc1-bc6b-43f8-bf7b-a1923e1fa0b6,"£170,000",19 Aug 2005,Freehold,False
179,338a1ef5-22ef-4cda-87b5-b68f0c8617da,"£485,000",17 Nov 2022,Freehold,False
180,338a1ef5-22ef-4cda-87b5-b68f0c8617da,"£350,000",30 Jun 2017,Freehold,False
181,338a1ef5-22ef-4cda-87b5-b68f0c8617da,"£250,000",10 Jun 2016,Freehold,False
182,c5e45ddb-5990-4e5f-abc8-c4198a1914ef,"£442,500",8 Nov 2022,Freehold,False
183,7634c795-660b-4615-9b4c-419d2b30814b,"£230,000",7 Nov 2022,Freehold,False
184,7634c795-660b-4615-9b4c-419d2b30814b,"£220,000",30 Mar 2012,Freehold,True
185,95bf30fe-4457-4e33-86ae-aab7ac3e08e3,"£435,000",4 Nov 2022,Freehold,False
186,95bf30fe-4457-4e33-86ae-aab7ac3e08e3,"£95,000",29 Jun 1998,Freehold,False
187,f52c1cad-0a63-4be0-837c-22425b6a6bb4,"£375,000",28 Oct 2022,Freehold,False
188,f52c1cad-0a63-4be0-837c-22425b6a6bb4,"£249,950",24 Apr 2008,Freehold,True
189,cf2fb90f-811e-49ee-a7e6-032b24ad4c2b,"£280,000",28 Oct 2022,Freehold,False
190,cf2fb90f-811e-49ee-a7e6-032b24ad4c2b,"£203,950",31 May 2016,Freehold,True
191,543581fc-8659-4185-b8e5-44f7a80a88ee,"£240,000",20 Oct 2022,Freehold,False
192,543581fc-8659-4185-b8e5-44f7a80a88ee,"£63,500",1 Oct 1999,Freehold,False
193,1c60958d-dfff-42d3-baaf-b5ce7b835be6,"£210,000",14 Oct 2022,Freehold,False
194,1c60958d-dfff-42d3-baaf-b5ce7b835be6,"£130,000",7 Jan 2011,Freehold,True
195,23f1865d-22f5-41ed-8f90-4c8874d0ae5c,"£460,000",14 Oct 2022,Freehold,False
196,23f1865d-22f5-41ed-8f90-4c8874d0ae5c,"£350,000",7 Mar 2019,Freehold,False
197,23f1865d-22f5-41ed-8f90-4c8874d0ae5c,"£332,000",20 Sep 2016,Freehold,False
198,23f1865d-22f5-41ed-8f90-4c8874d0ae5c,"£246,000",17 May 2006,Freehold,False
199,0ceb12cf-fca7-4cc7-b764-3442c76a8d50,"£295,000",14 Oct 2022,Freehold,False
200,0ceb12cf-fca7-4cc7-b764-3442c76a8d50,"£191,950",30 Jun 2016,Freehold,True
201,77b1b3c8-ee6e-41fe-94ea-7d62d7a86caf,"£479,000",4 Oct 2022,Freehold,False
202,77b1b3c8-ee6e-41fe-94ea-7d62d7a86caf,"£218,000",16 Jul 2003,Freehold,False
203,eed3df55-081b-4f17-b680-e2720aba67c6,"£320,000",30 Sep 2022,Freehold,False
204,eed3df55-081b-4f17-b680-e2720aba67c6,"£238,000",30 Jan 2018,Freehold,False
205,eed3df55-081b-4f17-b680-e2720aba67c6,"£212,000",15 Oct 2015,Freehold,False
206,eed3df55-081b-4f17-b680-e2720aba67c6,"£175,000",19 Dec 2008,Freehold,True
207,d09f08ba-97c5-4ab1-ba1b-2a8a601f277d,"£105,000",30 Sep 2022,Leasehold,False
208,d09f08ba-97c5-4ab1-ba1b-2a8a601f277d,"£71,000",7 Nov 2014,Leasehold,False
209,d09f08ba-97c5-4ab1-ba1b-2a8a601f277d,"£65,000",19 Nov 2004,Leasehold,False
210,f223c110-c9fe-4a1a-9dab-f05274e24604,"£445,000",23 Sep 2022,Freehold,False
211,1bb98652-c938-465a-8c3e-fb942c61e62a,"£460,000",16 Sep 2022,Freehold,False
212,1bb98652-c938-465a-8c3e-fb942c61e62a,"£375,000",25 Sep 2020,Freehold,True
213,040b3e41-af7c-4c36-a555-3a3f631cbc56,"£1,400,000",16 Sep 2022,Freehold,False
214,921c6e2e-6ee2-493f-ac75-0cbe66e8e748,"£650,000",9 Sep 2022,Freehold,False
215,921c6e2e-6ee2-493f-ac75-0cbe66e8e748,"£490,000",3 Jan 2018,Freehold,False
216,f873be03-ed1f-41e7-8631-6b6fc1314faf,"£250,000",7 Sep 2022,Freehold,False
217,f873be03-ed1f-41e7-8631-6b6fc1314faf,"£135,000",7 May 2010,Freehold,False
218,f873be03-ed1f-41e7-8631-6b6fc1314faf,"£105,000",31 Jan 2003,Freehold,False
219,f873be03-ed1f-41e7-8631-6b6fc1314faf,"£38,500",5 Sep 1996,Freehold,False
220,19856111-b874-452a-959b-9e9feaf35d35,"£385,000",6 Sep 2022,Freehold,False
221,19856111-b874-452a-959b-9e9feaf35d35,"£270,000",17 Feb 2017,Freehold,False
222,9177e6cb-2b9e-451a-b6cb-b18ad60e1e14,"£320,000",6 Sep 2022,Freehold,False
223,9177e6cb-2b9e-451a-b6cb-b18ad60e1e14,"£142,000",11 Sep 2013,Freehold,False
224,9177e6cb-2b9e-451a-b6cb-b18ad60e1e14,"£45,000",17 Apr 1997,Freehold,False
225,7a4c0a61-3e22-47b8-bbfb-bb2ae746ac86,"£267,000",26 Aug 2022,Freehold,False
226,7a4c0a61-3e22-47b8-bbfb-bb2ae746ac86,"£179,500",23 Mar 2007,Freehold,False
227,7a4c0a61-3e22-47b8-bbfb-bb2ae746ac86,"£149,950",24 Jun 2005,Freehold,False
228,7a4c0a61-3e22-47b8-bbfb-bb2ae746ac86,"£79,950",22 Oct 2001,Freehold,False
229,7a4c0a61-3e22-47b8-bbfb-bb2ae746ac86,"£58,250",1 Oct 1999,Freehold,False
230,232ce616-6700-4454-b358-cacf09679332,"£290,000",26 Aug 2022,Freehold,False
231,41a4975c-4f53-4639-98b6-95607f16f23b,"£337,000",26 Aug 2022,Freehold,False
232,cde68574-f90f-4ad3-a0c7-8a9950409478,"£345,000",14 Dec 2022,Freehold,False
233,cde68574-f90f-4ad3-a0c7-8a9950409478,"£315,000",27 May 2021,Freehold,False
234,cde68574-f90f-4ad3-a0c7-8a9950409478,"£226,950",22 Dec 2016,Freehold,True
235,d6dd0220-618c-4146-8fb5-b3990df51f69,"£305,000",29 Nov 2022,Freehold,False
236,d6dd0220-618c-4146-8fb5-b3990df51f69,"£170,000",19 Aug 2005,Freehold,False
