,property_id,displayPrice,dateSold,tenure,newBuild
5160,bb0f9e59-aab8-4176-9677-d534622f8b80,"£960,000",24 Mar 2022,Leasehold,False
5161,bb0f9e59-aab8-4176-9677-d534622f8b80,"£455,000",20 Feb 2002,Leasehold,False
5162,9c661951-72a3-4a59-9c4f-6021a3b90c4d,"£525,000",17 Jan 2022,Leasehold,False
5163,9c661951-72a3-4a59-9c4f-6021a3b90c4d,"£466,000",25 Nov 2011,Leasehold,False
5164,452633ef-9154-4131-9760-2832fb82d13d,"£755,000",24 Sep 2021,Leasehold,False
5165,452633ef-9154-4131-9760-2832fb82d13d,"£160,000",16 Jun 1998,Leasehold,False
5166,c9c8db61-740e-4cb1-a009-cbe5489b1b72,"£660,000",22 Sep 2021,Leasehold,False
5167,c9c8db61-740e-4cb1-a009-cbe5489b1b72,"£760,000",6 Nov 2015,Leasehold,False
5168,c9c8db61-740e-4cb1-a009-cbe5489b1b72,"£547,000",14 Jun 2014,Leasehold,False
5169,3b0e08f6-ddcb-48f4-9e1b-46237c590cbc,"£880,000",25 Jun 2021,Leasehold,False
5170,3b0e08f6-ddcb-48f4-9e1b-46237c590cbc,"£298,500",31 Oct 2000,Leasehold,False
5171,ad2c27f5-e63d-47be-8353-7f9d5fb08f5d,"£1,000,000",28 May 2021,Leasehold,False
5172,ad2c27f5-e63d-47be-8353-7f9d5fb08f5d,"£590,000",2 Oct 2006,Leasehold,False
5173,ad2c27f5-e63d-47be-8353-7f9d5fb08f5d,"£470,000",6 Sep 2001,Leasehold,False
5174,664e29bf-fe01-45b2-8001-76e454388037,"£1,050,000",30 Nov 2020,Leasehold,False
5175,664e29bf-fe01-45b2-8001-76e454388037,"£682,500",26 Aug 2008,Leasehold,False
5176,664e29bf-fe01-45b2-8001-76e454388037,"£320,000",9 Mar 2004,Leasehold,False
5177,664e29bf-fe01-45b2-8001-76e454388037,"£144,200",11 Apr 1996,Leasehold,False
5178,e0dfe361-76dd-4282-8b8e-3bf18c7a3c87,"£1,550,000",30 Apr 2020,Leasehold,False
5179,a3058970-6b13-40fa-a272-24bd8cedb22d,"£620,000",3 Apr 2020,Leasehold,False
5180,a3058970-6b13-40fa-a272-24bd8cedb22d,"£84,500",29 Mar 1996,Leasehold,False
5181,93f1b137-5bbb-4f83-a661-976506661802,"£530,000",12 Mar 2020,Leasehold,False
5182,93f1b137-5bbb-4f83-a661-976506661802,"£295,000",6 Sep 2001,Leasehold,False
5183,ef2093e4-049b-47d8-9670-741863120536,"£790,000",11 Mar 2020,Leasehold,False
5184,ef2093e4-049b-47d8-9670-741863120536,"£357,000",4 Jun 2004,Leasehold,False
5185,ef2093e4-049b-47d8-9670-741863120536,"£140,000",23 Mar 1995,Leasehold,False
5186,ac4f00fe-83f5-4078-8277-8aa3e8431d5f,"£845,000",30 Jan 2020,Leasehold,False
5187,ac4f00fe-83f5-4078-8277-8aa3e8431d5f,"£750,000",14 Mar 2014,Leasehold,False
5188,a2986614-85e3-4155-b1fc-338e4b7a7d4f,"£420,000",10 Jan 2020,Leasehold,False
5189,a91e933d-19cd-42e9-9660-cf4d41f5db0b,"£435,000",15 Nov 2019,Leasehold,False
5190,a91e933d-19cd-42e9-9660-cf4d41f5db0b,"£330,000",10 Aug 2010,Leasehold,False
5191,6d52a434-e327-46fe-a88a-4f2866f4db51,"£535,800",27 Sep 2019,Leasehold,False
5192,e6b829ad-d9eb-49d7-bd67-78652e35041d,"£550,000",19 Sep 2019,Leasehold,False
5193,e6b829ad-d9eb-49d7-bd67-78652e35041d,"£375,000",21 Jun 2013,Leasehold,False
5194,e6b829ad-d9eb-49d7-bd67-78652e35041d,"£291,150",1 Apr 2010,Leasehold,False
5195,e6b829ad-d9eb-49d7-bd67-78652e35041d,"£195,000",19 Nov 2004,Leasehold,False
5196,e6b829ad-d9eb-49d7-bd67-78652e35041d,"£135,000",8 May 2000,Leasehold,False
5197,db0aea4f-816f-45e4-afbf-9a6a77d693ee,"£1,530,000",21 Aug 2019,Leasehold,False
5198,9da70c13-933c-4442-a8f6-3c3785e79b33,"£1,000,000",9 Jul 2019,Leasehold,False
5199,d2632fdb-cab8-40be-8b61-b8d77bdef494,"£1,322,500",3 Jul 2019,Leasehold,False
5200,142b0d40-80c8-4218-8531-6fbf386aa6bf,"£1,100,000",9 Apr 2019,Leasehold,False
5201,be4394db-22c0-441d-b0b8-79416082c51f,"£775,000",27 Mar 2019,Leasehold,False
5202,202ecc6a-d512-435b-a0fb-ecaf2179990a,"£1,143,700",28 Feb 2019,Leasehold,False
5203,3c875afa-4421-4908-8209-e2722dd88dd7,"£615,000",25 Jan 2019,Leasehold,False
5204,3c875afa-4421-4908-8209-e2722dd88dd7,"£475,000",12 Mar 2010,Leasehold,False
5205,3c875afa-4421-4908-8209-e2722dd88dd7,"£354,000",11 Feb 2009,Leasehold,False
5206,4734aa5b-d111-4937-9083-b2fe58ecebd4,"£2,050,000",14 Dec 2018,Leasehold,False
5207,4734aa5b-d111-4937-9083-b2fe58ecebd4,"£1,000,000",20 Feb 2009,Leasehold,False
5208,4734aa5b-d111-4937-9083-b2fe58ecebd4,"£860,000",25 Jun 2004,Leasehold,False
5209,4734aa5b-d111-4937-9083-b2fe58ecebd4,"£785,000",28 Nov 2001,Leasehold,False
5210,b054671a-df93-4990-bb32-acdb25001ec4,"£1,105,000",29 Nov 2018,Leasehold,False
5211,63329a6f-c163-4bbe-a783-5d1b1d18a1dd,"£1,150,000",28 Sep 2018,Leasehold,False
5212,63329a6f-c163-4bbe-a783-5d1b1d18a1dd,"£750,000",7 Sep 2009,Leasehold,False
5213,63329a6f-c163-4bbe-a783-5d1b1d18a1dd,"£675,000",27 Jun 2008,Leasehold,False
5214,63329a6f-c163-4bbe-a783-5d1b1d18a1dd,"£435,000",6 Jan 2005,Leasehold,False
5215,63329a6f-c163-4bbe-a783-5d1b1d18a1dd,"£314,500",23 Oct 2000,Leasehold,True
5216,55b0b78e-5a90-4f66-83b0-e39c8cfe11ed,"£699,950",18 Sep 2018,Leasehold,False
5217,35d88a18-eb0e-49dc-ae0e-a50d52f2b6eb,"£1,797,000",17 Sep 2018,Leasehold,False
5218,a494432e-9b5d-4362-a833-7aa02d61449a,"£1,723,500",17 Sep 2018,Leasehold,False
5219,53b3eb07-50b6-4f02-968b-765b6dc2ace4,"£1,206,000",7 Sep 2018,Leasehold,False
5220,277bfdb0-67d8-421f-b36d-b133ab3ce156,"£545,000",5 Mar 2018,Leasehold,False
5221,277bfdb0-67d8-421f-b36d-b133ab3ce156,"£405,000",6 Jun 2013,Leasehold,False
5222,277bfdb0-67d8-421f-b36d-b133ab3ce156,"£249,950",5 May 2005,Leasehold,False
5223,277bfdb0-67d8-421f-b36d-b133ab3ce156,"£125,000",20 May 1998,Leasehold,False
5224,277bfdb0-67d8-421f-b36d-b133ab3ce156,"£91,000",2 May 1996,Leasehold,False
5225,b7360781-13c1-418d-868c-9879779f3779,"£922,500",2 Mar 2018,Leasehold,False
5226,035c58ab-f905-4e65-9572-f63cd2655ed6,"£1,050,000",16 Feb 2018,Leasehold,False
5227,035c58ab-f905-4e65-9572-f63cd2655ed6,"£545,000",6 Sep 2001,Leasehold,False
5228,9babf781-bb8e-475c-9c0a-e71d029ea8e4,"£590,000",23 Nov 2017,Leasehold,False
5229,9babf781-bb8e-475c-9c0a-e71d029ea8e4,"£380,000",10 Jun 2011,Leasehold,False
5230,9babf781-bb8e-475c-9c0a-e71d029ea8e4,"£233,000",23 Jul 2004,Leasehold,False
5231,9babf781-bb8e-475c-9c0a-e71d029ea8e4,"£80,000",30 Jul 1997,Leasehold,False
5232,255e034c-7231-440b-b5f4-5ee4e1da0015,"£1,200,000",8 Nov 2017,Leasehold,False
5233,255e034c-7231-440b-b5f4-5ee4e1da0015,"£440,000",12 Jan 2006,Leasehold,False
5234,255e034c-7231-440b-b5f4-5ee4e1da0015,"£425,000",13 Dec 2002,Leasehold,False
5235,255e034c-7231-440b-b5f4-5ee4e1da0015,"£395,000",6 Sep 2001,Leasehold,False
5236,ebf2f2da-d7ea-4cb6-a182-4a633f102041,"£580,000",20 Oct 2017,Leasehold,False
5237,ebf2f2da-d7ea-4cb6-a182-4a633f102041,"£250,000",14 Nov 2003,Leasehold,False
5238,ebf2f2da-d7ea-4cb6-a182-4a633f102041,"£185,000",6 Nov 2000,Leasehold,False
5239,4b851a19-a970-43f3-bccf-5e611296b937,"£725,000",13 Oct 2017,Leasehold,False
5240,4b851a19-a970-43f3-bccf-5e611296b937,"£195,000",16 Oct 1998,Leasehold,False
5241,4b851a19-a970-43f3-bccf-5e611296b937,"£123,000",6 Jan 1995,Leasehold,False
5242,9db3a5e1-83f8-48d8-be9b-a9ccf3bdaebb,"£790,000",3 Aug 2017,Leasehold,False
5243,9db3a5e1-83f8-48d8-be9b-a9ccf3bdaebb,"£309,000",27 Apr 2001,Leasehold,False
5244,fdaff290-9851-4e6e-93a8-2ee534f76c16,"£2,100,000",3 Aug 2017,Leasehold,False
5245,33eef711-1436-4676-b3e6-0e01f6ee0a70,"£820,000",27 Apr 2017,Leasehold,False
5246,33eef711-1436-4676-b3e6-0e01f6ee0a70,"£670,000",7 Oct 2015,Leasehold,False
5247,4510d7e0-2f48-49c5-8045-f697984daa3d,"£560,000",21 Mar 2017,Leasehold,False
5248,4510d7e0-2f48-49c5-8045-f697984daa3d,"£340,000",6 Jul 2009,Leasehold,False
5249,4510d7e0-2f48-49c5-8045-f697984daa3d,"£249,950",31 Mar 2005,Leasehold,False
5250,29561c12-1ed6-435e-ba0e-abf51441dd66,"£1,350,000",31 Mar 2016,Leasehold,False
5251,29561c12-1ed6-435e-ba0e-abf51441dd66,"£1,068,375",16 Oct 2013,Leasehold,True
5252,99ca878a-c6fe-4e23-a068-a185c9c02036,"£600,000",31 Mar 2016,Leasehold,False
5253,ba2907ea-a1cb-4a46-a76d-a99c2e895100,"£750,000",4 Jan 2016,Leasehold,False
5254,ba2907ea-a1cb-4a46-a76d-a99c2e895100,"£580,000",15 Jul 2008,Leasehold,False
5255,ba2907ea-a1cb-4a46-a76d-a99c2e895100,"£430,000",6 Sep 2001,Leasehold,False
5256,8ba37ee4-c259-4ef8-9b6e-66bbe59c96c8,"£720,000",17 Nov 2015,Leasehold,False
5257,8ba37ee4-c259-4ef8-9b6e-66bbe59c96c8,"£395,000",6 Sep 2001,Leasehold,False
5258,31a00b29-fc2b-47c6-8716-55e143a973b1,"£772,500",29 Oct 2015,Leasehold,False
5259,31a00b29-fc2b-47c6-8716-55e143a973b1,"£688,888",18 Oct 2013,Leasehold,True
5260,bb5c4295-b282-48a5-90ce-447198a044ca,"£745,000",19 Oct 2015,Leasehold,False
5261,e03a44bc-aa34-4333-802e-584e96896d02,"£1,150,000",13 Oct 2015,Leasehold,False
5262,7aa239f5-6d79-41a2-83c2-5d5a91323bb2,"£1,240,000",13 Oct 2015,Leasehold,False
5263,0cea7d53-b837-44e3-95f6-e254c093ab38,"£1,877,500",9 Oct 2015,Leasehold,False
5264,c5bb98dd-e197-48f1-9d78-2f6b6f6dfe39,"£725,000",11 Aug 2015,Leasehold,False
5265,d7ca71d1-3400-440c-a7cb-f85d843d79cc,"£925,000",7 Aug 2015,Leasehold,False
5266,d7ca71d1-3400-440c-a7cb-f85d843d79cc,"£655,000",22 Jul 2010,Leasehold,False
5267,d7ca71d1-3400-440c-a7cb-f85d843d79cc,"£460,000",6 Dec 2004,Leasehold,False
5268,d7ca71d1-3400-440c-a7cb-f85d843d79cc,"£390,000",6 Sep 2001,Leasehold,False
5269,5ba93eaf-4db4-4e98-b960-d667277dd588,"£540,000",4 Aug 2015,Leasehold,False
5270,5ba93eaf-4db4-4e98-b960-d667277dd588,"£458,000",12 Jul 2013,Leasehold,False
5271,5ba93eaf-4db4-4e98-b960-d667277dd588,"£388,500",18 Jan 2008,Leasehold,False
5272,93d1a94f-09aa-43cd-a944-b97635355eb9,"£561,500",24 Jul 2015,Leasehold,False
5273,93d1a94f-09aa-43cd-a944-b97635355eb9,"£235,000",31 Oct 2003,Leasehold,False
5274,7f4e553f-e1c4-4be1-be23-e9fd79c2ffbe,"£640,000",20 May 2015,Leasehold,False
5275,0d67bc20-ce06-4b69-9eaa-169c7c4f27d5,"£855,000",10 Apr 2015,Leasehold,False
5276,c778278b-5f8e-4bb3-b795-19b01e9b28f0,"£1,600,000",26 Sep 2014,Leasehold,False
5277,c778278b-5f8e-4bb3-b795-19b01e9b28f0,"£340,000",21 Apr 1998,Leasehold,False
5278,f0779524-6896-4b01-897b-5655b588ff72,"£820,000",29 Aug 2014,Leasehold,False
5279,f0779524-6896-4b01-897b-5655b588ff72,"£660,250",16 Oct 2013,Leasehold,True
5280,57d4f5da-6b66-4bd9-8bec-f651620e72f5,"£1,995,000",26 Jun 2014,Leasehold,False
5281,57d4f5da-6b66-4bd9-8bec-f651620e72f5,"£787,912",22 Feb 2002,Leasehold,False
5282,f8c50d06-9d6d-404d-b87b-e08932b77b9c,"£350,000",31 Mar 2014,Leasehold,True
5283,5460a90c-ae12-4690-a74f-ce5de592a937,"£860,000",7 Mar 2014,Leasehold,False
5284,5460a90c-ae12-4690-a74f-ce5de592a937,"£730,000",7 Dec 2007,Leasehold,False
5285,5460a90c-ae12-4690-a74f-ce5de592a937,"£240,000",8 Oct 1998,Leasehold,False
5286,7237745f-6914-431c-b3ae-bd9721d03b6a,"£915,000",13 Feb 2014,Leasehold,False
5287,b8e14871-c06b-4b0f-8762-8071421a26ee,"£1,999,888",1 Nov 2013,Leasehold,True
5288,584ff7d3-d954-4581-9d79-3c0fa96c0cc2,"£883,575",24 Oct 2013,Leasehold,True
5289,5a45f9e4-c658-4f51-b14c-b1c96579b8c1,"£739,888",23 Oct 2013,Leasehold,True
5290,aae6a788-813f-4a65-ab27-d51a70c3bc43,"£1,047,375",16 Oct 2013,Leasehold,True
5291,6b6bb0a3-f198-438c-832f-398691c07bf9,"£689,430",16 Oct 2013,Leasehold,True
5292,4686502b-5655-4689-bc42-4927921d3317,"£700,000",16 Oct 2013,Leasehold,True
5293,cb981599-29cf-42b6-8dc1-a6881d4f653d,"£801,360",16 Oct 2013,Leasehold,True
5294,21c0e0ca-017d-4387-8ef5-15eb8e86efe1,"£150,053",3 Mar 2023,Leasehold,False
5295,21c0e0ca-017d-4387-8ef5-15eb8e86efe1,"£68,950",7 Feb 2003,Leasehold,False
5296,21c0e0ca-017d-4387-8ef5-15eb8e86efe1,"£27,000",30 Jan 2001,Leasehold,False
5297,993045c7-e9f7-4e14-9a36-e123ad62b6e9,"£162,000",27 Feb 2023,Freehold,False
5298,1a45de54-f4c6-48f0-8f10-e2e8f25a19ea,"£123,000",23 Feb 2023,Leasehold,False
5299,1a45de54-f4c6-48f0-8f10-e2e8f25a19ea,"£60,000",27 Sep 2021,Leasehold,False
5300,1a45de54-f4c6-48f0-8f10-e2e8f25a19ea,"£85,000",24 Aug 2007,Leasehold,False
5301,69a69460-f8a9-43fb-a8d3-92e09350a6a8,"£165,000",20 Feb 2023,Freehold,False
5302,69a69460-f8a9-43fb-a8d3-92e09350a6a8,"£101,000",10 Mar 2017,Freehold,False
5303,1fa51a00-d5eb-4c0e-bb9d-dee30eabc51b,"£231,875",17 Feb 2023,Leasehold,False
5304,1fa51a00-d5eb-4c0e-bb9d-dee30eabc51b,"£130,000",14 Jun 2004,Leasehold,False
5305,67075971-5c83-4c64-9dce-44393abb53af,"£246,000",17 Feb 2023,Leasehold,False
5306,df289866-4de4-475a-9025-f97e7a3bf4aa,"£302,000",17 Feb 2023,Leasehold,False
5307,bbaf05b6-cdd5-45ea-ba7e-30ac0a9be4b1,"£195,000",14 Feb 2023,Leasehold,False
5308,bbaf05b6-cdd5-45ea-ba7e-30ac0a9be4b1,"£123,000",8 Aug 2014,Leasehold,False
5309,3a0890bc-f560-4eec-bc91-ab4a7bccd07a,"£187,500",10 Feb 2023,Freehold,False
5310,3a0890bc-f560-4eec-bc91-ab4a7bccd07a,"£135,000",26 Aug 2005,Freehold,False
5311,3a0890bc-f560-4eec-bc91-ab4a7bccd07a,"£55,995",30 Sep 1999,Freehold,False
5312,3a0890bc-f560-4eec-bc91-ab4a7bccd07a,"£52,950",30 Aug 1995,Freehold,True
5313,031a69cc-d6aa-4c5b-92c9-288c92c2dace,"£250,000",10 Feb 2023,Freehold,False
5314,c8a4a75f-0169-46d0-b61f-18e193b315d2,"£350,000",10 Feb 2023,Freehold,False
5315,14a277d2-0b4b-4eaf-837f-a88ba4387bce,"£185,000",6 Feb 2023,Leasehold,False
5316,14a277d2-0b4b-4eaf-837f-a88ba4387bce,"£100,000",30 Jan 2004,Leasehold,False
5317,e44fda43-e4b4-49f7-acf9-33328084fda5,"£187,000",3 Feb 2023,Leasehold,False
5318,16c15165-1b19-43a3-8781-ca450d30b3f5,"£250,000",3 Feb 2023,Leasehold,False
5319,6d76384c-4dd0-4a70-952e-fbee909bf775,"£185,000",2 Feb 2023,Freehold,False
5320,505998e6-fd8e-40d8-ad5f-ea4138f5a7b2,"£310,000",30 Jan 2023,Freehold,False
5321,2f5d184b-d60a-4960-a221-05b3767331f9,"£180,000",27 Jan 2023,Leasehold,False
5322,cb5a3f8b-643c-4a88-8c9d-7cdce23c2a15,"£149,950",27 Jan 2023,Freehold,False
5323,cb5a3f8b-643c-4a88-8c9d-7cdce23c2a15,"£112,000",2 Feb 2007,Freehold,False
5324,cb5a3f8b-643c-4a88-8c9d-7cdce23c2a15,"£46,400",10 Aug 2001,Freehold,False
5325,cb5a3f8b-643c-4a88-8c9d-7cdce23c2a15,"£40,000",31 Jul 1998,Freehold,False
5326,00184bc1-1560-40a8-8877-3399131ca7c5,"£177,000",27 Jan 2023,Freehold,False
5327,00184bc1-1560-40a8-8877-3399131ca7c5,"£100,000",16 Apr 2019,Freehold,False
5328,ae0fa78b-dd93-4cc9-9b4e-6de4139b7abb,"£336,000",26 Jan 2023,Freehold,False
5329,ae0fa78b-dd93-4cc9-9b4e-6de4139b7abb,"£180,000",2 Nov 2009,Freehold,False
5330,935361de-5218-44b6-818a-bbe860b62872,"£555,000",26 Jan 2023,Freehold,False
5331,935361de-5218-44b6-818a-bbe860b62872,"£499,995",29 Sep 2021,Freehold,False
5332,eb4f8f60-35cd-44ba-8aaf-7cb6b6fc4538,"£260,000",20 Jan 2023,Leasehold,False
5333,eb4f8f60-35cd-44ba-8aaf-7cb6b6fc4538,"£175,000",30 May 2008,Leasehold,False
5334,e1bc6e75-8f21-4323-87b2-72aa76b546fa,"£246,000",13 Jan 2023,Freehold,False
5335,e1bc6e75-8f21-4323-87b2-72aa76b546fa,"£165,000",8 Jul 2016,Freehold,False
5336,b50f9804-2cc7-43aa-b3df-5bddb6d7e353,"£117,000",10 Jan 2023,Freehold,False
5337,b50f9804-2cc7-43aa-b3df-5bddb6d7e353,"£96,000",23 Jul 2010,Freehold,False
5338,94cd7783-21a6-4ef3-b626-04e8eafbb430,"£142,000",6 Jan 2023,Freehold,False
5339,94cd7783-21a6-4ef3-b626-04e8eafbb430,"£33,000",4 Feb 2002,Freehold,False
5340,94cd7783-21a6-4ef3-b626-04e8eafbb430,"£36,950",19 Oct 2001,Freehold,False
5341,dca607ac-62ba-4048-95ef-ae86bc74093b,"£315,000",6 Jan 2023,Leasehold,False
5342,dca607ac-62ba-4048-95ef-ae86bc74093b,"£131,450",29 Jun 2001,Leasehold,True
5343,964e6e19-f0da-45b6-8108-257392146674,"£195,000",21 Dec 2022,Leasehold,False
5344,964e6e19-f0da-45b6-8108-257392146674,"£72,500",23 Jul 2001,Leasehold,False
5345,804763d2-0b9f-4442-9f98-8d07e5ce79ec,"£175,000",20 Dec 2022,Leasehold,False
5346,804763d2-0b9f-4442-9f98-8d07e5ce79ec,"£75,150",6 Oct 2006,Leasehold,False
5347,5f92b05b-a1c1-4fc2-a4b6-f5a53123ce45,"£170,000",19 Dec 2022,Leasehold,False
5348,5f92b05b-a1c1-4fc2-a4b6-f5a53123ce45,"£110,000",1 Sep 2006,Leasehold,False
5349,5f92b05b-a1c1-4fc2-a4b6-f5a53123ce45,"£97,500",8 Jun 2006,Leasehold,False
5350,5ea25026-b6f6-4be3-b324-2e80c66c7ead,"£650,000",16 Dec 2022,Freehold,False
5351,52e1e6ac-54ab-4c92-81a3-bf066d86c49d,"£283,750",16 Dec 2022,Leasehold,False
5352,52e1e6ac-54ab-4c92-81a3-bf066d86c49d,"£125,000",23 Dec 2013,Leasehold,False
5353,52e1e6ac-54ab-4c92-81a3-bf066d86c49d,"£72,950",5 Oct 2001,Leasehold,False
5354,8cb394a2-c298-417f-a40a-a85ad17802b2,"£208,000",16 Dec 2022,Leasehold,False
5355,8cb394a2-c298-417f-a40a-a85ad17802b2,"£125,000",30 Apr 2015,Leasehold,False
5356,8cb394a2-c298-417f-a40a-a85ad17802b2,"£48,000",31 Oct 1996,Leasehold,False
5357,96f4e35d-30a8-4b50-bf4d-8aa70db3e16a,"£169,000",15 Dec 2022,Leasehold,False
5358,96f4e35d-30a8-4b50-bf4d-8aa70db3e16a,"£85,000",6 Nov 2017,Leasehold,False
5359,96f4e35d-30a8-4b50-bf4d-8aa70db3e16a,"£100,000",18 Dec 2009,Leasehold,False
5360,96f4e35d-30a8-4b50-bf4d-8aa70db3e16a,"£85,000",1 Oct 2004,Leasehold,False
5361,f1564c8e-3111-459e-9f65-5a4921a8c94e,"£166,000",15 Dec 2022,Leasehold,False
5362,38feb768-2ae1-4829-9d04-9e62515bf3d2,"£93,000",14 Dec 2022,Leasehold,False
5363,38feb768-2ae1-4829-9d04-9e62515bf3d2,"£80,000",11 Apr 2008,Leasehold,False
5364,c36af9f8-1c11-4b63-939f-c642b124b9d1,"£225,000",9 Dec 2022,Freehold,False
5365,c36af9f8-1c11-4b63-939f-c642b124b9d1,"£178,000",3 Feb 2017,Leasehold,False
5366,c36af9f8-1c11-4b63-939f-c642b124b9d1,"£72,000",16 Nov 2001,Leasehold,False
5367,c36af9f8-1c11-4b63-939f-c642b124b9d1,"£72,000",8 Jun 2001,Leasehold,False
5368,c36af9f8-1c11-4b63-939f-c642b124b9d1,"£50,000",13 Jan 1995,Leasehold,False
5369,e195e23b-3f63-46ae-abef-b8d2337bcf3a,"£173,000",8 Dec 2022,Leasehold,False
5370,7faf9eb8-8eae-4130-873a-f5c6d2c92759,"£107,500",8 Dec 2022,Leasehold,False
5371,7faf9eb8-8eae-4130-873a-f5c6d2c92759,"£52,500",15 May 2012,Leasehold,False
5372,e1e05ddc-d2d1-453a-879d-bbb97221e858,"£188,000",7 Dec 2022,Leasehold,False
5373,e1e05ddc-d2d1-453a-879d-bbb97221e858,"£122,500",15 Feb 2013,Leasehold,False
5374,e1e05ddc-d2d1-453a-879d-bbb97221e858,"£115,000",11 Jun 2004,Leasehold,False
5375,e1e05ddc-d2d1-453a-879d-bbb97221e858,"£54,000",11 Feb 2000,Leasehold,False
5376,acd7c00b-ce8b-4b74-a275-503473435e4f,"£475,000",5 Dec 2022,Leasehold,False
5377,3a207c32-e415-4776-a69a-a4ae7bcbf7d2,"£145,000",5 Dec 2022,Leasehold,False
5378,3a207c32-e415-4776-a69a-a4ae7bcbf7d2,"£98,500",22 Oct 2004,Leasehold,False
5379,9eaefcbb-87cc-4fb4-b780-39eb678f75ef,"£155,000",2 Dec 2022,Freehold,False
5380,eeff8196-a533-441b-8d81-0a75906bad72,"£255,000",2 Dec 2022,Freehold,False
5381,eeff8196-a533-441b-8d81-0a75906bad72,"£90,000",29 Nov 2002,Freehold,False
5382,eeff8196-a533-441b-8d81-0a75906bad72,"£90,000",20 Nov 2001,Freehold,False
5383,3194f39e-9f11-4252-a717-809f005d28b3,"£183,000",1 Dec 2022,Leasehold,False
5384,3194f39e-9f11-4252-a717-809f005d28b3,"£119,000",28 Aug 2009,Leasehold,False
5385,3194f39e-9f11-4252-a717-809f005d28b3,"£45,950",27 Oct 2000,Leasehold,False
5386,792c16f7-1be7-4dd9-99bc-e007bce3be88,"£110,000",1 Dec 2022,Leasehold,False
5387,d1ca5c14-0666-4af2-b05c-ffea0f3f2d01,"£310,000",30 Nov 2022,Freehold,False
5388,d1ca5c14-0666-4af2-b05c-ffea0f3f2d01,"£86,950",30 Sep 1999,Freehold,True
5389,3fbc0d76-a7d2-4a8e-ae85-bd58caf104be,"£127,050",30 Nov 2022,Leasehold,False
5390,3fbc0d76-a7d2-4a8e-ae85-bd58caf104be,"£45,950",8 May 1998,Leasehold,True
5391,50c2a4ba-f32f-4f04-83a6-f8a27c2df37c,"£181,000",29 Nov 2022,Leasehold,False
5392,50c2a4ba-f32f-4f04-83a6-f8a27c2df37c,"£49,950",28 Aug 1997,Leasehold,True
5393,ae30fbb1-2a1c-47bd-9dff-2b4ce968c251,"£110,000",25 Nov 2022,Leasehold,False
5394,ae30fbb1-2a1c-47bd-9dff-2b4ce968c251,"£100,000",21 May 2007,Leasehold,False
5395,ae30fbb1-2a1c-47bd-9dff-2b4ce968c251,"£42,950",16 Mar 2001,Leasehold,False
5396,ae30fbb1-2a1c-47bd-9dff-2b4ce968c251,"£36,000",28 May 1999,Leasehold,False
5397,ae30fbb1-2a1c-47bd-9dff-2b4ce968c251,"£15,000",31 May 1995,Leasehold,False
5398,86e6bae8-a1ec-47cc-bf18-003fc33009a6,"£175,000",25 Nov 2022,Leasehold,False
5399,86e6bae8-a1ec-47cc-bf18-003fc33009a6,"£123,000",21 Oct 2011,Leasehold,False
5400,86e6bae8-a1ec-47cc-bf18-003fc33009a6,"£107,000",24 May 2004,Leasehold,False
5401,86e6bae8-a1ec-47cc-bf18-003fc33009a6,"£46,000",19 Dec 1997,Leasehold,False
5402,7e87bb38-389d-47f2-a55f-58f8724d2d49,"£127,500",22 Nov 2022,Leasehold,False
5403,7e87bb38-389d-47f2-a55f-58f8724d2d49,"£72,000",13 Jun 2016,Leasehold,False
5404,7e87bb38-389d-47f2-a55f-58f8724d2d49,"£41,000",31 Jan 1995,Leasehold,False
5405,e530fabc-8914-4983-a66b-e181d55090d7,"£120,000",21 Nov 2022,Leasehold,False
5406,e530fabc-8914-4983-a66b-e181d55090d7,"£55,500",24 Jan 2003,Leasehold,False
5407,e530fabc-8914-4983-a66b-e181d55090d7,"£39,950",30 Oct 1998,Leasehold,False
5408,271257a8-496d-4a19-b50a-9b1b21cf79a4,"£165,000",18 Nov 2022,Freehold,False
5409,8159bd6c-e845-4d9a-a952-c914328ade29,"£270,000",18 Nov 2022,Freehold,False
5410,8159bd6c-e845-4d9a-a952-c914328ade29,"£210,000",22 Oct 2004,Freehold,False
5411,8159bd6c-e845-4d9a-a952-c914328ade29,"£115,000",4 Oct 2002,Freehold,True
5412,d98e007d-72e1-4c9a-b87d-00fb7fdd0623,"£107,000",18 Nov 2022,Leasehold,False
5413,d98e007d-72e1-4c9a-b87d-00fb7fdd0623,"£99,950",4 Nov 2005,Leasehold,False
5414,d98e007d-72e1-4c9a-b87d-00fb7fdd0623,"£54,950",28 Feb 2003,Leasehold,True
5415,f1fe55b3-7f57-447c-b198-f4d43b0b3aae,"£150,000",15 Nov 2022,Leasehold,False
5416,f1fe55b3-7f57-447c-b198-f4d43b0b3aae,"£103,000",21 Aug 2020,Leasehold,False
5417,24751371-a4fc-443c-b75a-283ab0f62ed7,"£275,000",11 Nov 2022,Leasehold,False
5418,24751371-a4fc-443c-b75a-283ab0f62ed7,"£204,000",20 Dec 2018,Leasehold,False
5419,24751371-a4fc-443c-b75a-283ab0f62ed7,"£217,500",5 Oct 2012,Leasehold,False
5420,24751371-a4fc-443c-b75a-283ab0f62ed7,"£139,000",21 Feb 2003,Leasehold,False
5421,5ce38a2b-5324-417e-bcb8-c7e50ec66671,"£207,500",11 Nov 2022,Leasehold,False
